position,timeFrame,voxelType,fireType,
"(-19.0, 1.0, 13.0)",257.4138,Empty,BlockFire,
"(-19.0, 1.0, 14.0)",257.4359,Distractor,BlockFire,
"(-19.0, 1.0, 15.0)",257.4138,Empty,BlockFire,
"(-19.0, 1.0, 16.0)",257.4359,Distractor,BlockFire,
"(-19.0, 2.0, 13.0)",257.4138,Empty,BlockFire,
"(-19.0, 2.0, 14.0)",257.4138,Empty,BlockFire,
"(-19.0, 2.0, 15.0)",257.4138,Empty,BlockFire,
"(-19.0, 2.0, 16.0)",257.4359,Distractor,BlockFire,
"(-19.0, 3.0, 13.0)",257.4359,Distractor,BlockFire,
"(-19.0, 3.0, 14.0)",257.4138,Empty,BlockFire,
"(-19.0, 3.0, 15.0)",257.4138,Empty,BlockFire,
"(-19.0, 3.0, 16.0)",257.4138,Empty,BlockFire,
"(-19.0, 4.0, 13.0)",257.4138,Empty,BlockFire,
"(-19.0, 4.0, 14.0)",257.4138,Empty,BlockFire,
"(-19.0, 4.0, 15.0)",257.4138,Empty,BlockFire,
"(-19.0, 4.0, 16.0)",257.4138,Empty,BlockFire,
"(-18.0, 1.0, 13.0)",257.4138,Empty,BlockFire,
"(-18.0, 1.0, 14.0)",257.4138,Empty,BlockFire,
"(-18.0, 1.0, 15.0)",257.4359,Distractor,BlockFire,
"(-18.0, 1.0, 16.0)",257.4138,Empty,BlockFire,
"(-18.0, 2.0, 13.0)",257.4138,Empty,BlockFire,
"(-18.0, 2.0, 14.0)",257.4138,Empty,BlockFire,
"(-18.0, 2.0, 15.0)",257.4138,Empty,BlockFire,
"(-18.0, 2.0, 16.0)",257.4138,Empty,BlockFire,
"(-18.0, 3.0, 13.0)",257.4138,Empty,BlockFire,
"(-18.0, 3.0, 14.0)",257.4138,Empty,BlockFire,
"(-18.0, 3.0, 15.0)",257.4138,Empty,BlockFire,
"(-18.0, 3.0, 16.0)",257.4138,Empty,BlockFire,
"(-18.0, 4.0, 13.0)",257.4138,Empty,BlockFire,
"(-18.0, 4.0, 14.0)",257.4138,Empty,BlockFire,
"(-18.0, 4.0, 15.0)",257.4138,Empty,BlockFire,
"(-18.0, 4.0, 16.0)",257.4138,Empty,BlockFire,
"(-17.0, 1.0, 13.0)",257.4138,Empty,BlockFire,
"(-17.0, 1.0, 14.0)",257.4138,Empty,BlockFire,
"(-17.0, 1.0, 15.0)",257.4138,Empty,BlockFire,
"(-17.0, 1.0, 16.0)",257.4138,Empty,BlockFire,
"(-17.0, 2.0, 13.0)",257.4138,Empty,BlockFire,
"(-17.0, 2.0, 14.0)",257.4138,Empty,BlockFire,
"(-17.0, 2.0, 15.0)",257.4138,Empty,BlockFire,
"(-17.0, 2.0, 16.0)",257.4138,Empty,BlockFire,
"(-17.0, 3.0, 13.0)",257.4138,Empty,BlockFire,
"(-17.0, 3.0, 14.0)",257.4138,Empty,BlockFire,
"(-17.0, 3.0, 15.0)",257.4138,Empty,BlockFire,
"(-17.0, 3.0, 16.0)",257.4138,Empty,BlockFire,
"(-17.0, 4.0, 13.0)",257.4138,Empty,BlockFire,
"(-17.0, 4.0, 14.0)",257.4138,Empty,BlockFire,
"(-17.0, 4.0, 15.0)",257.4138,Empty,BlockFire,
"(-17.0, 4.0, 16.0)",257.4138,Empty,BlockFire,
"(-16.0, 1.0, 13.0)",257.4138,Empty,BlockFire,
"(-16.0, 1.0, 14.0)",257.4138,Empty,BlockFire,
"(-16.0, 1.0, 15.0)",257.4138,Empty,BlockFire,
"(-16.0, 1.0, 16.0)",257.4138,Empty,BlockFire,
"(-16.0, 2.0, 13.0)",257.4138,Empty,BlockFire,
"(-16.0, 2.0, 14.0)",257.4359,Distractor,BlockFire,
"(-16.0, 2.0, 15.0)",257.4138,Empty,BlockFire,
"(-16.0, 2.0, 16.0)",257.4138,Empty,BlockFire,
"(-16.0, 3.0, 13.0)",257.4138,Empty,BlockFire,
"(-16.0, 3.0, 14.0)",257.4138,Empty,BlockFire,
"(-16.0, 3.0, 15.0)",257.4138,Empty,BlockFire,
"(-16.0, 3.0, 16.0)",257.4138,Empty,BlockFire,
"(-16.0, 4.0, 13.0)",257.4138,Empty,BlockFire,
"(-16.0, 4.0, 14.0)",257.4138,Empty,BlockFire,
"(-16.0, 4.0, 15.0)",257.4138,Empty,BlockFire,
"(-16.0, 4.0, 16.0)",257.4138,Empty,BlockFire,
"(16.0, 3.0, 3.0)",257.4244,Distractor,None,
"(7.0, 4.0, 5.0)",257.4244,Distractor,None,
"(7.0, 3.0, 9.0)",257.4244,Distractor,None,
"(11.0, 3.0, 5.0)",257.4244,Distractor,None,
"(19.0, 2.0, 6.0)",257.4244,Distractor,None,
"(-5.0, 3.0, 11.0)",257.4244,Distractor,None,
"(-19.0, 4.0, 4.0)",257.4244,Distractor,None,
"(-13.0, 3.0, 4.0)",257.4244,Distractor,None,
"(-17.0, 3.0, 12.0)",257.4244,Distractor,None,
"(12.0, 2.0, 6.0)",257.4244,Distractor,None,
"(13.0, 4.0, 1.0)",257.4244,Distractor,None,
"(-17.0, 2.0, 19.0)",257.4244,Distractor,None,
"(19.0, 1.0, 5.0)",257.4244,Distractor,None,
"(15.0, 3.0, 5.0)",257.4244,Distractor,None,
"(15.0, 3.0, 3.0)",257.4244,Distractor,None,
"(-6.0, 3.0, 9.0)",257.4244,Distractor,None,
"(6.0, 4.0, 5.0)",257.4244,Distractor,None,
"(-10.0, 2.0, 2.0)",257.4244,Distractor,None,
"(19.0, 1.0, 2.0)",257.4244,Distractor,None,
"(13.0, 3.0, 2.0)",257.4244,Distractor,None,
"(16.0, 4.0, 1.0)",257.4244,Distractor,None,
"(-1.0, 4.0, 10.0)",257.4244,Distractor,None,
"(10.0, 3.0, 12.0)",257.4244,Distractor,None,
"(12.0, 3.0, 12.0)",257.4244,Distractor,None,
"(19.0, 2.0, 0.0)",257.4244,Distractor,None,
"(5.0, 3.0, 7.0)",257.4244,Distractor,None,
"(4.0, 3.0, 10.0)",257.4244,Distractor,None,
"(17.0, 4.0, 18.0)",257.4244,Distractor,None,
"(1.0, 1.0, 7.0)",257.4244,Distractor,None,
"(5.0, 4.0, 4.0)",257.4244,Distractor,None,
"(8.0, 2.0, 11.0)",257.4474,Target,None,
