position,timeFrame,voxelType,fireType,
"(12.0, 4.0, 16.0)",2135.881,Distractor,None,
"(1.0, 2.0, 17.0)",2135.881,Distractor,None,
"(16.0, 1.0, 14.0)",2135.881,Distractor,None,
"(-12.0, 2.0, 17.0)",2135.881,Distractor,None,
"(-13.0, 4.0, 11.0)",2135.881,Distractor,None,
"(13.0, 3.0, 14.0)",2135.881,Distractor,None,
"(16.0, 4.0, 7.0)",2135.881,Distractor,None,
"(-6.0, 1.0, 8.0)",2135.881,Distractor,None,
"(-4.0, 4.0, 2.0)",2135.881,Distractor,None,
"(10.0, 2.0, 2.0)",2135.881,Distractor,None,
"(-15.0, 1.0, 0.0)",2135.881,Distractor,None,
"(-8.0, 3.0, 11.0)",2135.881,Distractor,None,
"(2.0, 3.0, 12.0)",2135.881,Distractor,None,
"(-4.0, 4.0, 19.0)",2135.881,Distractor,None,
"(2.0, 4.0, 6.0)",2135.881,Distractor,None,
"(-10.0, 4.0, 7.0)",2135.881,Distractor,None,
"(-17.0, 4.0, 13.0)",2135.881,Distractor,None,
"(6.0, 4.0, 17.0)",2135.881,Distractor,None,
"(18.0, 1.0, 2.0)",2135.881,Distractor,None,
"(-20.0, 4.0, 18.0)",2135.881,Distractor,None,
"(-19.0, 2.0, 9.0)",2135.881,Distractor,None,
"(1.0, 3.0, 8.0)",2135.881,Distractor,None,
"(-10.0, 4.0, 5.0)",2135.881,Distractor,None,
"(18.0, 4.0, 5.0)",2135.881,Distractor,None,
"(-15.0, 2.0, 7.0)",2135.881,Distractor,None,
"(0.0, 3.0, 15.0)",2135.881,Distractor,None,
"(-12.0, 2.0, 3.0)",2135.881,Distractor,None,
"(-5.0, 2.0, 0.0)",2135.881,Distractor,None,
"(18.0, 2.0, 4.0)",2135.881,Distractor,None,
"(-12.0, 4.0, 5.0)",2135.881,Distractor,None,
"(-1.0, 4.0, 2.0)",2135.881,Distractor,None,
"(-6.0, 3.0, 17.0)",2135.881,Distractor,None,
"(-1.0, 3.0, 4.0)",2135.881,Distractor,None,
"(-8.0, 1.0, 6.0)",2135.881,Distractor,None,
"(-17.0, 4.0, 4.0)",2135.881,Distractor,None,
"(11.0, 2.0, 7.0)",2135.881,Distractor,None,
"(5.0, 1.0, 15.0)",2135.906,Target,None,
